video_id,text,author,like_count,date_published,date_updated
dv9ydZstIYg,taeil really funny lmaoo,d -,0,2021-01-26T06:43:40Z,2021-01-26T06:43:40Z
dv9ydZstIYg,0:48,읂혜의스토리,0,2021-01-26T02:27:53Z,2021-01-26T02:27:53Z
dv9ydZstIYg,muhuh,#Nightcore 4 u,0,2021-01-26T00:49:27Z,2021-01-26T00:49:27Z
dv9ydZstIYg,쿵쿵따 씹 개쳐윳뎌ㅠㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김나현,1,2021-01-25T18:19:37Z,2021-01-25T18:19:37Z
dv9ydZstIYg,FOREIGN SWAGGERS VARIETY SHOW PLS,알리Cloud,2,2021-01-25T16:44:35Z,2021-01-25T16:44:35Z
dv9ydZstIYg,"2:11
I love you haechan🤣🤣🤣🤣",N hope,1,2021-01-24T21:45:57Z,2021-01-24T21:45:57Z
dv9ydZstIYg,"4:46 Ten : rang.. ni....
Mark : I'M SORRY **HUGGING TEN**
AHHH I LIVE FOR THIS INTERACTION",bungaa space,0,2021-01-24T11:36:48Z,2021-01-24T11:37:10Z
dv9ydZstIYg,2:15 I'M DEAD😭💀,bungaa space,0,2021-01-24T11:32:43Z,2021-01-24T11:32:43Z
dv9ydZstIYg,쟈니가 뭐야 우리 방금왔어 할때 급나 귀엽넹ㅎㅎㅎㅎ😍,Hwiba 1004,0,2021-01-24T09:40:30Z,2021-01-24T09:40:30Z
dv9ydZstIYg,Mark is everywhere,Jenica Macaraeg,0,2021-01-24T04:51:54Z,2021-01-24T04:51:54Z
dv9ydZstIYg,now i know they're youtuber that have a side job as idol,trzhfrs xx,0,2021-01-24T02:00:30Z,2021-01-24T02:00:38Z
dv9ydZstIYg,It's Ten's second fall .they are Sow funny 😂😂😂🤩🤩🤩🤩🤩🤩,Kim Miro,0,2021-01-23T20:35:42Z,2021-01-23T20:35:42Z
dv9ydZstIYg,This is funny episode 😅,maria anggreni,0,2021-01-23T14:51:23Z,2021-01-23T14:51:23Z
dv9ydZstIYg,i miss sun & moonಥ‿ಥ,dnsa zzhra,1,2021-01-23T12:32:50Z,2021-01-23T12:32:50Z
dv9ydZstIYg,This is so funny!!,Patrick Queen,0,2021-01-22T22:33:38Z,2021-01-22T22:33:38Z
dv9ydZstIYg,NCT 사랑해.,Akhya Hasan Ainul Yaqin,0,2021-01-22T16:29:15Z,2021-01-22T16:29:15Z
dv9ydZstIYg,"1:57 여기서부터 동혁이랑 문탤 귀염포텐 터진다,, 9화 레게노",잉준,0,2021-01-22T16:20:16Z,2021-01-22T16:21:08Z
dv9ydZstIYg,00:53   1:18    2:14.   5:04~    5:44,Full sun,0,2021-01-22T10:17:58Z,2021-01-26T16:09:10Z
dv9ydZstIYg,LOVE JOHNNYYY,Julianne Carrie,0,2021-01-22T07:12:20Z,2021-01-22T07:12:20Z
dv9ydZstIYg,IM DYING OUT HERE THIS IS MY FAVORITE EPISODE,chaya astara,1,2021-01-21T19:55:57Z,2021-01-21T19:55:57Z
dv9ydZstIYg,The way Taeil leaving is so funny 🤣,mami,1,2021-01-21T16:53:29Z,2021-01-21T16:53:29Z
dv9ydZstIYg,goshh i miss this so much,Crasota Bastra,0,2021-01-21T07:46:03Z,2021-01-21T07:46:03Z
dv9ydZstIYg,노~~~~량진 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,P o d o,0,2021-01-21T05:41:37Z,2021-01-21T05:41:37Z
dv9ydZstIYg,grabe limot nyo lagyan ng #TEN,Antonette Celine,0,2021-01-20T15:39:02Z,2021-01-20T15:39:02Z
dv9ydZstIYg,Best part❤😂,Afna Isnaeni Idha Aulia,0,2021-01-20T10:54:39Z,2021-01-20T10:54:59Z
dv9ydZstIYg,"That ""we're always thankful and we love you"" from MOON TAEIL is just a culture reset",ShaR,30,2021-01-20T08:00:54Z,2021-01-20T08:00:54Z
dv9ydZstIYg,Ngakak terus nonton eps ini😭😭,yulya _,0,2021-01-20T06:02:25Z,2021-01-20T06:02:25Z
dv9ydZstIYg,"mic kkeokuros, mic banderos~",Jeyda Yilmaz,0,2021-01-20T04:58:22Z,2021-01-20T04:58:22Z
dv9ydZstIYg,ur voice soo mahn dae ur,clefairie,0,2021-01-19T20:15:03Z,2021-01-19T20:15:03Z
dv9ydZstIYg,😂😂😂 what kind of ending is this.😂😂😂 Ten is just flip the ending card. And it's end.😂😂😂😂😂 Lol....,sophia maibam,2,2021-01-19T16:11:51Z,2021-01-19T16:11:51Z
dv9ydZstIYg,아 존나 웃겨 ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김떵지,1,2021-01-19T10:31:18Z,2021-01-19T10:31:18Z
dv9ydZstIYg,jaehyun lived in america for four years so why isn’t he here man,Shannon McKay,12,2021-01-19T03:31:32Z,2021-01-19T03:31:32Z
dv9ydZstIYg,*Foreign swaggers* was the funniest episode of Sun and Moon,shimmie shimmie kokobop,19,2021-01-18T20:08:55Z,2021-01-18T20:08:55Z
dv9ydZstIYg,쿵쿵따보면서 배잡으면 한국인  웃겨디지겠다 하,Me대갈이하고싶어,0,2021-01-18T18:30:33Z,2021-01-18T18:30:33Z
dv9ydZstIYg,น้องมาร์คเส้นตื้นไม่ไหวแล้ว ขำไม่หยุดเลยลูก55555,더블비Double B,0,2021-01-18T17:15:23Z,2021-01-18T17:15:23Z
dv9ydZstIYg,Taeil why you are so the best? 😂😂😂😂,Gaby Tornay Crespo,1,2021-01-18T14:24:20Z,2021-01-18T14:24:20Z
dv9ydZstIYg,"Asli episode yg ini ngakak aku ulang"" aja nntonnya 🤣🤣🤣",wilda apriani,0,2021-01-18T12:29:19Z,2021-01-18T12:29:19Z
dv9ydZstIYg,THIS WAS BY FAR ONE OF THE FUNNIEST ONE,loeyrina,13,2021-01-18T05:18:16Z,2021-01-18T05:18:16Z
